Order ID,Product,Quantity Ordered,Price Each,Order,,Time,Purchase Address,,,,,Date
142308,Wired Headphones,1,11.99,01/13/19,,14:41,"765 13th St, Atlanta, GA 30301",,,,,01/13/19
141757,27in FHD Monitor,1,149.99,01/13/19,,14:47,"82 Church St, Boston, MA 02215",,,,,01/13/19
149714,34in Ultrawide Monitor,1,379.99,01/13/19,,14:48,"370 Lincoln St, Dallas, TX 75001",,,,,01/13/19
148430,AAA Batteries (4-pack),3,2.99,01/13/19,,14:55,"287 Maple St, New York City, NY 10001",,,,,01/13/19
142190,34in Ultrawide Monitor,1,379.99,01/13/19,,14:58,"287 Maple St, New York City, NY 10001",,,,,01/13/19
143463,USB-C Charging Cable,1,11.95,01/13/19,,14:58,"531 Lincoln St, San Francisco, CA 94016",,,,,01/13/19
149805,Macbook Pro Laptop,1,1700,01/13/19,,14:59,"169 Ridge St, Seattle, WA 98101",,,,,01/13/19
146850,Wired Headphones,1,11.99,01/13/19,,15:02,"366 13th St, New York City, NY 10001",,,,,01/13/19
148548,Apple Airpods Headphones,1,150,01/13/19,,15:09,"859 11th St, Seattle, WA 98101",,,,,01/13/19
146772,20in Monitor,1,109.99,01/13/19,,15:14,"363 Walnut St, San Francisco, CA 94016",,,,,01/13/19
146489,AA Batteries (4-pack),1,3.84,01/13/19,,15:16,"512 Ridge St, Dallas, TX 75001",,,,,01/13/19
145264,USB-C Charging Cable,1,11.95,01/13/19,,15:29,"675 6th St, Atlanta, GA 30301",,,,,01/13/19
148382,20in Monitor,1,109.99,01/13/19,,15:31,"17 West St, New York City, NY 10001",,,,,01/13/19
149789,34in Ultrawide Monitor,1,379.99,01/13/19,,15:33,"442 2nd St, Los Angeles, CA 90001",,,,,01/13/19
145185,Wired Headphones,1,11.99,01/13/19,,15:35,"580 14th St, New York City, NY 10001",,,,,01/13/19
147872,iPhone,1,700,01/13/19,,15:37,"767 Washington St, San Francisco, CA 94016",,,,,01/13/19
147872,Lightning Charging Cable,1,14.95,01/13/19,,15:37,"959 Walnut St, New York City, NY 10001",,,,,01/13/19
142765,Wired Headphones,1,11.99,01/13/19,,15:38,"3 Adams St, San Francisco, CA 94016",,,,,01/13/19
146896,34in Ultrawide Monitor,1,379.99,01/13/19,,15:38,"791 Ridge St, San Francisco, CA 94016",,,,,01/13/19
145539,34in Ultrawide Monitor,1,379.99,01/13/19,,15:43,"547 Wilson St, Boston, MA 02215",,,,,01/13/19
146702,USB-C Charging Cable,1,11.95,01/13/19,,15:44,"369 Ridge St, Atlanta, GA 30301",,,,,01/13/19
147429,Vareebadd Phone,1,400,01/13/19,,15:52,"74 Chestnut St, Atlanta, GA 30301",,,,,01/13/19
144109,AAA Batteries (4-pack),1,2.99,01/13/19,,15:53,"64 Elm St, San Francisco, CA 94016",,,,,01/13/19
147844,AA Batteries (4-pack),1,3.84,01/13/19,,15:56,"128 Hickory St, Atlanta, GA 30301",,,,,01/13/19
150272,Lightning Charging Cable,1,14.95,01/13/19,,15:56,"344 Pine St, Los Angeles, CA 90001",,,,,01/13/19
142366,20in Monitor,1,109.99,01/13/19,,16:07,"961 7th St, Seattle, WA 98101",,,,,01/13/19
142070,USB-C Charging Cable,1,11.95,01/13/19,,16:12,"348 Highland St, Seattle, WA 98101",,,,,01/13/19
143536,27in 4K Gaming Monitor,1,389.99,01/13/19,,16:15,"20 Johnson St, Dallas, TX 75001",,,,,01/13/19
147078,Bose SoundSport Headphones,1,99.99,01/13/19,,16:19,"942 Sunset St, San Francisco, CA 94016",,,,,01/13/19
147177,Apple Airpods Headphones,1,150,01/13/19,,16:32,"52 Sunset St, Boston, MA 02215",,,,,01/13/19
146042,Lightning Charging Cable,1,14.95,01/13/19,,16:33,"49 Hickory St, Los Angeles, CA 90001",,,,,01/13/19
148295,AA Batteries (4-pack),1,3.84,01/13/19,,16:33,"651 Maple St, San Francisco, CA 94016",,,,,01/13/19
142772,Vareebadd Phone,1,400,01/13/19,,16:37,"817 Jefferson St, New York City, NY 10001",,,,,01/13/19
150501,Google Phone,1,600,01/13/19,,16:43,"221 Hickory St, Seattle, WA 98101",,,,,01/13/19
148623,Lightning Charging Cable,1,14.95,01/13/19,,16:45,"176 Walnut St, San Francisco, CA 94016",,,,,01/13/19
142969,Apple Airpods Headphones,1,150,01/13/19,,16:47,"176 Walnut St, San Francisco, CA 94016",,,,,01/13/19
147770,Wired Headphones,1,11.99,01/13/19,,16:51,"568 12th St, Los Angeles, CA 90001",,,,,01/13/19
148066,Apple Airpods Headphones,1,150,01/13/19,,16:53,"863 River St, New York City, NY 10001",,,,,01/13/19
148593,AAA Batteries (4-pack),1,2.99,01/13/19,,16:55,"275 1st St, San Francisco, CA 94016",,,,,01/13/19
145106,20in Monitor,1,109.99,01/13/19,,17:04,"540 Elm St, Los Angeles, CA 90001",,,,,01/13/19
144216,USB-C Charging Cable,1,11.95,01/13/19,,17:06,"217 Adams St, San Francisco, CA 94016",,,,,01/13/19
148138,Lightning Charging Cable,1,14.95,01/13/19,,17:07,"347 Lakeview St, Boston, MA 02215",,,,,01/13/19
145018,AAA Batteries (4-pack),1,2.99,01/13/19,,17:10,"272 Lincoln St, San Francisco, CA 94016",,,,,01/13/19
142818,AAA Batteries (4-pack),2,2.99,01/13/19,,17:16,"905 Jefferson St, San Francisco, CA 94016",,,,,01/13/19
146704,Lightning Charging Cable,2,14.95,01/13/19,,17:26,"274 Forest St, San Francisco, CA 94016",,,,,01/13/19
143884,AAA Batteries (4-pack),2,2.99,01/13/19,,17:27,"652 Forest St, New York City, NY 10001",,,,,01/13/19
142585,Lightning Charging Cable,1,14.95,01/13/19,,17:34,"639 7th St, New York City, NY 10001",,,,,01/13/19
149469,Wired Headphones,1,11.99,01/13/19,,17:34,"225 River St, Boston, MA 02215",,,,,01/13/19
148826,AAA Batteries (4-pack),1,2.99,01/13/19,,17:40,"225 River St, Boston, MA 02215",,,,,01/13/19
146228,AAA Batteries (4-pack),7,2.99,01/13/19,,17:44,"575 Washington St, Boston, MA 02215",,,,,01/13/19
150350,AAA Batteries (4-pack),1,2.99,01/13/19,,17:45,"826 Elm St, San Francisco, CA 94016",,,,,01/13/19
141907,USB-C Charging Cable,1,11.95,01/13/19,,17:46,"430 Hill St, San Francisco, CA 94016",,,,,01/13/19
142663,Lightning Charging Cable,1,14.95,01/13/19,,17:50,"335 Spruce St, San Francisco, CA 94016",,,,,01/13/19
147557,Apple Airpods Headphones,1,150,01/13/19,,17:54,"165 Adams St, Los Angeles, CA 90001",,,,,01/13/19
147812,Apple Airpods Headphones,1,150,01/13/19,,17:55,"45 Willow St, Los Angeles, CA 90001",,,,,01/13/19
148916,AAA Batteries (4-pack),1,2.99,01/13/19,,18:05,"620 Washington St, Los Angeles, CA 90001",,,,,01/13/19
144562,AAA Batteries (4-pack),2,2.99,01/13/19,,18:08,"854 Adams St, New York City, NY 10001",,,,,01/13/19
150201,27in 4K Gaming Monitor,1,389.99,01/13/19,,18:11,"476 South St, San Francisco, CA 94016",,,,,01/13/19
142331,USB-C Charging Cable,1,11.95,01/13/19,,18:13,"57 13th St, New York City, NY 10001",,,,,01/13/19
149393,iPhone,1,700,01/13/19,,18:17,"403 Wilson St, Dallas, TX 75001",,,,,01/13/19
145741,Apple Airpods Headphones,1,150,01/13/19,,18:28,"977 2nd St, San Francisco, CA 94016",,,,,01/13/19
149646,USB-C Charging Cable,1,11.95,01/13/19,,18:33,"570 Pine St, Los Angeles, CA 90001",,,,,01/13/19
144559,AAA Batteries (4-pack),1,2.99,01/13/19,,18:35,"20 Walnut St, Portland, OR 97035",,,,,01/13/19
147171,AA Batteries (4-pack),1,3.84,01/13/19,,18:35,"144 Church St, San Francisco, CA 94016",,,,,01/13/19
148242,AA Batteries (4-pack),1,3.84,01/13/19,,18:38,"857 Wilson St, Boston, MA 02215",,,,,01/13/19
141566,27in FHD Monitor,1,149.99,01/13/19,,18:41,"601 Sunset St, Boston, MA 02215",,,,,01/13/19
148355,Bose SoundSport Headphones,1,99.99,01/13/19,,18:43,"461 5th St, San Francisco, CA 94016",,,,,01/13/19
148614,USB-C Charging Cable,2,11.95,01/13/19,,18:43,"155 Lake St, Boston, MA 02215",,,,,01/13/19
146347,AA Batteries (4-pack),1,3.84,01/13/19,,18:47,"540 14th St, San Francisco, CA 94016",,,,,01/13/19
147515,Wired Headphones,1,11.99,01/13/19,,18:48,"294 Lincoln St, San Francisco, CA 94016",,,,,01/13/19
146200,Lightning Charging Cable,1,14.95,01/13/19,,18:50,"563 Church St, Seattle, WA 98101",,,,,01/13/19
150206,Google Phone,1,600,01/13/19,,18:55,"840 Lake St, New York City, NY 10001",,,,,01/13/19
141434,27in 4K Gaming Monitor,1,389.99,01/13/19,,19:03,"681 Center St, Portland, OR 97035",,,,,01/13/19
147360,AAA Batteries (4-pack),1,2.99,01/13/19,,19:03,"353 12th St, Portland, OR 97035",,,,,01/13/19
144189,Wired Headphones,1,11.99,01/13/19,,19:05,"523 Hill St, New York City, NY 10001",,,,,01/13/19
148793,AAA Batteries (4-pack),3,2.99,01/13/19,,19:06,"432 Church St, Portland, OR 97035",,,,,01/13/19
141277,Bose SoundSport Headphones,1,99.99,01/13/19,,19:07,"478 12th St, Atlanta, GA 30301",,,,,01/13/19
144766,AA Batteries (4-pack),1,3.84,01/13/19,,19:11,"411 7th St, Seattle, WA 98101",,,,,01/13/19
149850,iPhone,1,700,01/13/19,,19:21,"233 Chestnut St, Los Angeles, CA 90001",,,,,01/13/19
143988,27in 4K Gaming Monitor,1,389.99,01/13/19,,19:24,"205 Cedar St, Boston, MA 02215",,,,,01/13/19
145699,AAA Batteries (4-pack),1,2.99,01/13/19,,19:31,"635 Jackson St, Seattle, WA 98101",,,,,01/13/19
148901,AAA Batteries (4-pack),1,2.99,01/13/19,,19:39,"87 Hickory St, Austin, TX 73301",,,,,01/13/19
149503,Apple Airpods Headphones,1,150,01/13/19,,19:47,"444 Hill St, San Francisco, CA 94016",,,,,01/13/19
141424,Apple Airpods Headphones,1,150,01/13/19,,19:49,"504 Wilson St, San Francisco, CA 94016",,,,,01/13/19
148288,AAA Batteries (4-pack),1,2.99,01/13/19,,19:49,"319 12th St, Portland, OR 97035",,,,,01/13/19
144847,Apple Airpods Headphones,1,150,01/13/19,,19:50,"43 Maple St, Austin, TX 73301",,,,,01/13/19
142992,27in 4K Gaming Monitor,1,389.99,01/13/19,,19:53,"533 Wilson St, Austin, TX 73301",,,,,01/13/19
146246,AA Batteries (4-pack),4,3.84,01/13/19,,20:00,"415 Main St, Los Angeles, CA 90001",,,,,01/13/19
145609,AA Batteries (4-pack),1,3.84,01/13/19,,20:01,"645 Pine St, Portland, OR 97035",,,,,01/13/19
148955,Lightning Charging Cable,1,14.95,01/13/19,,20:02,"38 2nd St, Los Angeles, CA 90001",,,,,01/13/19
147218,Lightning Charging Cable,1,14.95,01/13/19,,20:03,"421 Willow St, San Francisco, CA 94016",,,,,01/13/19
142866,USB-C Charging Cable,1,11.95,01/13/19,,20:05,"450 Ridge St, San Francisco, CA 94016",,,,,01/13/19
145041,iPhone,1,700,01/13/19,,20:05,"956 Meadow St, Boston, MA 02215",,,,,01/13/19
145041,Lightning Charging Cable,1,14.95,01/13/19,,20:05,"472 Jefferson St, Boston, MA 02215",,,,,01/13/19
146128,Lightning Charging Cable,1,14.95,01/13/19,,20:10,"469 West St, Boston, MA 02215",,,,,01/13/19
144913,Google Phone,1,600,01/13/19,,20:14,"32 9th St, New York City, NY 10001",,,,,01/13/19
145544,USB-C Charging Cable,1,11.95,01/13/19,,20:15,"782 Forest St, Los Angeles, CA 90001",,,,,01/13/19
145925,Wired Headphones,1,11.99,01/13/19,,20:15,"386 Center St, Dallas, TX 75001",,,,,01/13/19
141602,27in FHD Monitor,1,149.99,01/13/19,,20:17,"584 1st St, San Francisco, CA 94016",,,,,01/13/19
144198,Wired Headphones,2,11.99,01/13/19,,20:17,"470 Wilson St, Seattle, WA 98101",,,,,01/13/19
149073,USB-C Charging Cable,1,11.95,01/13/19,,20:20,"903 Willow St, Los Angeles, CA 90001",,,,,01/13/19
150096,USB-C Charging Cable,1,11.95,01/13/19,,20:22,"314 Lincoln St, Atlanta, GA 30301",,,,,01/13/19
143061,iPhone,1,700,01/13/19,,20:25,"222 13th St, Los Angeles, CA 90001",,,,,01/13/19
144372,USB-C Charging Cable,1,11.95,01/13/19,,20:27,"595 Pine St, San Francisco, CA 94016",,,,,01/13/19
144278,AAA Batteries (4-pack),3,2.99,01/13/19,,20:28,"527 Jackson St, Boston, MA 02215",,,,,01/13/19
141657,AAA Batteries (4-pack),1,2.99,01/13/19,,20:36,"492 Ridge St, San Francisco, CA 94016",,,,,01/13/19
146450,27in FHD Monitor,1,149.99,01/13/19,,20:36,"855 Highland St, San Francisco, CA 94016",,,,,01/13/19
147134,Bose SoundSport Headphones,1,99.99,01/13/19,,20:45,"871 Lakeview St, Atlanta, GA 30301",,,,,01/13/19
147665,USB-C Charging Cable,2,11.95,01/13/19,,20:46,"214 Lincoln St, San Francisco, CA 94016",,,,,01/13/19
143014,Bose SoundSport Headphones,1,99.99,01/13/19,,20:52,"814 Hickory St, Boston, MA 02215",,,,,01/13/19
147039,Lightning Charging Cable,1,14.95,01/13/19,,20:52,"309 Willow St, Dallas, TX 75001",,,,,01/13/19
143777,ThinkPad Laptop,1,999.99,01/13/19,,20:55,"890 Center St, San Francisco, CA 94016",,,,,01/13/19
148390,27in FHD Monitor,1,149.99,01/13/19,,20:59,"607 Park St, San Francisco, CA 94016",,,,,01/13/19
145197,Wired Headphones,1,11.99,01/13/19,,21:14,"321 8th St, New York City, NY 10001",,,,,01/13/19
142852,AAA Batteries (4-pack),1,2.99,01/13/19,,21:19,"126 Park St, New York City, NY 10001",,,,,01/13/19
146144,iPhone,1,700,01/13/19,,21:21,"354 13th St, Boston, MA 02215",,,,,01/13/19
144839,Google Phone,1,600,01/13/19,,21:22,"697 4th St, New York City, NY 10001",,,,,01/13/19
150321,iPhone,1,700,01/13/19,,21:24,"122 4th St, Boston, MA 02215",,,,,01/13/19
145952,AA Batteries (4-pack),2,3.84,01/13/19,,21:28,"204 River St, Boston, MA 02215",,,,,01/13/19
149161,USB-C Charging Cable,1,11.95,01/13/19,,21:30,"32 6th St, Austin, TX 73301",,,,,01/13/19
142016,AAA Batteries (4-pack),2,2.99,01/13/19,,21:47,"131 7th St, Atlanta, GA 30301",,,,,01/13/19
145401,Bose SoundSport Headphones,1,99.99,01/13/19,,21:47,"678 Wilson St, Dallas, TX 75001",,,,,01/13/19
149231,Lightning Charging Cable,1,14.95,01/13/19,,21:48,"789 Lincoln St, Los Angeles, CA 90001",,,,,01/13/19
148780,Apple Airpods Headphones,1,150,01/13/19,,21:53,"299 Lake St, New York City, NY 10001",,,,,01/13/19
146814,AAA Batteries (4-pack),2,2.99,01/13/19,,22:12,"676 South St, New York City, NY 10001",,,,,01/13/19
145246,Apple Airpods Headphones,1,150,01/13/19,,22:16,"985 10th St, San Francisco, CA 94016",,,,,01/13/19
146952,27in FHD Monitor,1,149.99,01/13/19,,22:19,"985 10th St, San Francisco, CA 94016",,,,,01/13/19
146952,27in 4K Gaming Monitor,1,389.99,01/13/19,,22:19,"985 10th St, San Francisco, CA 94016",,,,,01/13/19
143310,USB-C Charging Cable,1,11.95,01/13/19,,22:22,"418 11th St, Austin, TX 73301",,,,,01/13/19
148859,Wired Headphones,1,11.99,01/13/19,,22:24,"791 Lincoln St, New York City, NY 10001",,,,,01/13/19
147136,Wired Headphones,1,11.99,01/13/19,,22:28,"464 Lincoln St, Seattle, WA 98101",,,,,01/13/19
150359,Macbook Pro Laptop,1,1700,01/13/19,,22:28,"181 Adams St, Portland, OR 97035",,,,,01/13/19
146949,34in Ultrawide Monitor,1,379.99,01/13/19,,22:31,"496 Sunset St, Atlanta, GA 30301",,,,,01/13/19
146229,USB-C Charging Cable,1,11.95,01/13/19,,22:39,"842 South St, Seattle, WA 98101",,,,,01/13/19
148274,Lightning Charging Cable,1,14.95,01/13/19,,22:41,"464 13th St, New York City, NY 10001",,,,,01/13/19
144547,27in FHD Monitor,1,149.99,01/13/19,,22:47,"464 13th St, New York City, NY 10001",,,,,01/13/19
142292,AA Batteries (4-pack),2,3.84,01/13/19,,22:48,"919 Elm St, New York City, NY 10001",,,,,01/13/19
147676,AAA Batteries (4-pack),1,2.99,01/13/19,,22:50,"530 Church St, New York City, NY 10001",,,,,01/13/19
149642,AAA Batteries (4-pack),2,2.99,01/13/19,,22:51,"108 Spruce St, Seattle, WA 98101",,,,,01/13/19
143896,Google Phone,1,600,01/13/19,,23:00,"151 Cherry St, New York City, NY 10001",,,,,01/13/19
142519,AAA Batteries (4-pack),1,2.99,01/13/19,,23:01,"156 5th St, Los Angeles, CA 90001",,,,,01/13/19
147066,Wired Headphones,1,11.99,01/13/19,,23:02,"515 Lincoln St, New York City, NY 10001",,,,,01/13/19
144013,USB-C Charging Cable,1,11.95,01/13/19,,23:05,"599 Adams St, Los Angeles, CA 90001",,,,,01/13/19
142550,USB-C Charging Cable,1,11.95,01/13/19,,23:09,"42 River St, Atlanta, GA 30301",,,,,01/13/19
149198,AAA Batteries (4-pack),2,2.99,01/13/19,,23:14,"362 6th St, Los Angeles, CA 90001",,,,,01/13/19
148845,Apple Airpods Headphones,1,150,01/13/19,,23:21,"565 Cedar St, Boston, MA 02215",,,,,01/13/19
149958,Flatscreen TV,1,300,01/13/19,,23:28,"177 4th St, New York City, NY 10001",,,,,01/13/19
148046,Macbook Pro Laptop,1,1700,01/13/19,,23:32,"357 13th St, Boston, MA 02215",,,,,01/13/19
150339,AA Batteries (4-pack),2,3.84,01/13/19,,23:38,"86 Hill St, Seattle, WA 98101",,,,,01/13/19
149251,iPhone,1,700,01/13/19,,23:46,"849 West St, Portland, OR 97035",,,,,01/13/19
145902,Bose SoundSport Headphones,1,99.99,01/13/19,,23:49,"250 West St, San Francisco, CA 94016",,,,,01/13/19
145276,27in FHD Monitor,1,149.99,01/13/19,,23:50,"250 West St, San Francisco, CA 94016",,,,,01/13/19
141314,Macbook Pro Laptop,1,1700,01/13/19,,23:51,"644 North St, Portland, OR 97035",,,,,01/13/19
141572,AAA Batteries (4-pack),1,2.99,01/13/19,,23:51,"66 Ridge St, Los Angeles, CA 90001",,,,,01/13/19
150360,AAA Batteries (4-pack),1,2.99,01/13/19,,23:59,"71 Wilson St, San Francisco, CA 94016",,,,,01/13/19
141728,AAA Batteries (4-pack),1,2.99,01/14/19,,00:00,"645 Center St, New York City, NY 10001",,,,,01/14/19
148434,Wired Headphones,1,11.99,01/14/19,,00:03,"609 Johnson St, Austin, TX 73301",,,,,01/14/19
149876,Bose SoundSport Headphones,1,99.99,01/14/19,,00:09,"823 Ridge St, Austin, TX 73301",,,,,01/14/19
142121,Wired Headphones,1,11.99,01/14/19,,00:25,"584 14th St, Portland, OR 97035",,,,,01/14/19
149232,AAA Batteries (4-pack),1,2.99,01/14/19,,00:30,"95 9th St, New York City, NY 10001",,,,,01/14/19
143960,AA Batteries (4-pack),1,3.84,01/14/19,,00:34,"602 Lake St, Atlanta, GA 30301",,,,,01/14/19
141685,Wired Headphones,1,11.99,01/14/19,,00:38,"68 Wilson St, Dallas, TX 75001",,,,,01/14/19
149537,Wired Headphones,1,11.99,01/14/19,,00:46,"4 Elm St, Dallas, TX 75001",,,,,01/14/19
148051,AAA Batteries (4-pack),1,2.99,01/14/19,,00:50,"961 Lakeview St, San Francisco, CA 94016",,,,,01/14/19
142679,Macbook Pro Laptop,1,1700,01/14/19,,01:07,"59 Lincoln St, San Francisco, CA 94016",,,,,01/14/19
149411,27in FHD Monitor,1,149.99,01/14/19,,01:20,"507 5th St, Seattle, WA 98101",,,,,01/14/19
149413,Flatscreen TV,1,300,01/14/19,,01:32,"308 Madison St, Austin, TX 73301",,,,,01/14/19
147531,AAA Batteries (4-pack),3,2.99,01/14/19,,02:20,"789 Walnut St, San Francisco, CA 94016",,,,,01/14/19
142216,AAA Batteries (4-pack),1,2.99,01/14/19,,02:44,"33 Johnson St, Austin, TX 73301",,,,,01/14/19
145601,AAA Batteries (4-pack),1,2.99,01/14/19,,02:54,"63 Chestnut St, San Francisco, CA 94016",,,,,01/14/19
143393,Apple Airpods Headphones,1,150,01/14/19,,03:24,"63 Chestnut St, San Francisco, CA 94016",,,,,01/14/19
143393,USB-C Charging Cable,1,11.95,01/14/19,,03:24,"63 Chestnut St, San Francisco, CA 94016",,,,,01/14/19
147568,Apple Airpods Headphones,1,150,01/14/19,,03:33,"145 North St, Los Angeles, CA 90001",,,,,01/14/19
147030,Apple Airpods Headphones,1,150,01/14/19,,05:29,"213 9th St, Boston, MA 02215",,,,,01/14/19
143523,AA Batteries (4-pack),1,3.84,01/14/19,,05:43,"787 Pine St, San Francisco, CA 94016",,,,,01/14/19
146182,Wired Headphones,1,11.99,01/14/19,,06:28,"348 Lincoln St, San Francisco, CA 94016",,,,,01/14/19
145078,AA Batteries (4-pack),2,3.84,01/14/19,,06:29,"648 11th St, Seattle, WA 98101",,,,,01/14/19
148069,27in 4K Gaming Monitor,1,389.99,01/14/19,,06:41,"160 Dogwood St, San Francisco, CA 94016",,,,,01/14/19
149709,Apple Airpods Headphones,1,150,01/14/19,,06:53,"86 Main St, Dallas, TX 75001",,,,,01/14/19
145804,Wired Headphones,1,11.99,01/14/19,,06:55,"863 Meadow St, Dallas, TX 75001",,,,,01/14/19
148237,ThinkPad Laptop,1,999.99,01/14/19,,07:10,"723 8th St, San Francisco, CA 94016",,,,,01/14/19
144173,Wired Headphones,1,11.99,01/14/19,,07:33,"720 River St, Boston, MA 02215",,,,,01/14/19
142453,Vareebadd Phone,1,400,01/14/19,,07:41,"562 Park St, New York City, NY 10001",,,,,01/14/19
142453,Bose SoundSport Headphones,1,99.99,01/14/19,,07:41,"962 14th St, Seattle, WA 98101",,,,,01/14/19
146537,27in FHD Monitor,1,149.99,01/14/19,,07:45,"962 14th St, Seattle, WA 98101",,,,,01/14/19
145589,Bose SoundSport Headphones,1,99.99,01/14/19,,07:48,"801 South St, Dallas, TX 75001",,,,,01/14/19
149683,Flatscreen TV,1,300,01/14/19,,07:56,"37 Elm St, San Francisco, CA 94016",,,,,01/14/19
142200,Flatscreen TV,1,300,01/14/19,,07:58,"829 Hickory St, San Francisco, CA 94016",,,,,01/14/19
143319,AA Batteries (4-pack),1,3.84,01/14/19,,08:23,"65 4th St, Seattle, WA 98101",,,,,01/14/19
148031,27in 4K Gaming Monitor,1,389.99,01/14/19,,08:36,"715 Washington St, Dallas, TX 75001",,,,,01/14/19
149052,Apple Airpods Headphones,1,150,01/14/19,,08:48,"896 Church St, Boston, MA 02215",,,,,01/14/19
146971,USB-C Charging Cable,1,11.95,01/14/19,,08:50,"579 Highland St, Austin, TX 73301",,,,,01/14/19
142559,AAA Batteries (4-pack),3,2.99,01/14/19,,08:55,"648 Washington St, Dallas, TX 75001",,,,,01/14/19
149169,USB-C Charging Cable,1,11.95,01/14/19,,09:06,"345 9th St, New York City, NY 10001",,,,,01/14/19
142358,Apple Airpods Headphones,1,150,01/14/19,,09:10,"514 7th St, Los Angeles, CA 90001",,,,,01/14/19
142032,Flatscreen TV,1,300,01/14/19,,09:14,"133 West St, San Francisco, CA 94016",,,,,01/14/19
150146,iPhone,1,700,01/14/19,,09:18,"410 Hill St, Portland, OR 97035",,,,,01/14/19
142127,Wired Headphones,1,11.99,01/14/19,,09:20,"227 1st St, Atlanta, GA 30301",,,,,01/14/19
149754,iPhone,1,700,01/14/19,,09:24,"16 Johnson St, Atlanta, GA 30301",,,,,01/14/19
143595,Bose SoundSport Headphones,1,99.99,01/14/19,,09:25,"828 Wilson St, Portland, ME 04101",,,,,01/14/19
146713,34in Ultrawide Monitor,1,379.99,01/14/19,,09:34,"463 Hill St, Atlanta, GA 30301",,,,,01/14/19
146597,USB-C Charging Cable,1,11.95,01/14/19,,09:35,"21 Ridge St, San Francisco, CA 94016",,,,,01/14/19
143616,Flatscreen TV,1,300,01/14/19,,09:39,"468 Elm St, New York City, NY 10001",,,,,01/14/19
144249,AA Batteries (4-pack),1,3.84,01/14/19,,09:41,"362 12th St, San Francisco, CA 94016",,,,,01/14/19
147924,Bose SoundSport Headphones,1,99.99,01/14/19,,10:01,"175 Lake St, San Francisco, CA 94016",,,,,01/14/19
145046,Lightning Charging Cable,1,14.95,01/14/19,,10:02,"282 2nd St, New York City, NY 10001",,,,,01/14/19
149921,AA Batteries (4-pack),1,3.84,01/14/19,,10:04,"41 West St, Seattle, WA 98101",,,,,01/14/19
149505,Google Phone,1,600,01/14/19,,10:06,"307 Chestnut St, San Francisco, CA 94016",,,,,01/14/19
141374,Wired Headphones,1,11.99,01/14/19,,10:12,"674 Park St, New York City, NY 10001",,,,,01/14/19
146366,USB-C Charging Cable,1,11.95,01/14/19,,10:12,"131 14th St, San Francisco, CA 94016",,,,,01/14/19
141268,AA Batteries (4-pack),1,3.84,01/14/19,,10:13,"911 6th St, Dallas, TX 75001",,,,,01/14/19
143768,Lightning Charging Cable,1,14.95,01/14/19,,10:15,"774 Ridge St, Seattle, WA 98101",,,,,01/14/19
142843,Bose SoundSport Headphones,1,99.99,01/14/19,,10:16,"52 Main St, San Francisco, CA 94016",,,,,01/14/19
148722,Lightning Charging Cable,2,14.95,01/14/19,,10:17,"141 1st St, Portland, OR 97035",,,,,01/14/19
150372,AAA Batteries (4-pack),3,2.99,01/14/19,,10:24,"398 Center St, Dallas, TX 75001",,,,,01/14/19
143075,27in 4K Gaming Monitor,1,389.99,01/14/19,,10:25,"546 Main St, Seattle, WA 98101",,,,,01/14/19
143957,27in FHD Monitor,1,149.99,01/14/19,,10:35,"906 6th St, Los Angeles, CA 90001",,,,,01/14/19
145109,27in FHD Monitor,1,149.99,01/14/19,,10:37,"841 8th St, New York City, NY 10001",,,,,01/14/19
146303,Wired Headphones,1,11.99,01/14/19,,10:37,"251 Main St, Los Angeles, CA 90001",,,,,01/14/19
145283,Flatscreen TV,1,300,01/14/19,,10:38,"300 Jefferson St, Atlanta, GA 30301",,,,,01/14/19
142666,Macbook Pro Laptop,1,1700,01/14/19,,10:42,"841 Chestnut St, Los Angeles, CA 90001",,,,,01/14/19
147419,Google Phone,1,600,01/14/19,,10:43,"841 Chestnut St, Los Angeles, CA 90001",,,,,01/14/19
145400,iPhone,1,700,01/14/19,,10:44,"12 Sunset St, Atlanta, GA 30301",,,,,01/14/19
148436,USB-C Charging Cable,1,11.95,01/14/19,,10:46,"71 Chestnut St, Atlanta, GA 30301",,,,,01/14/19
142236,AAA Batteries (4-pack),1,2.99,01/14/19,,10:48,"763 Dogwood St, San Francisco, CA 94016",,,,,01/14/19
143899,Lightning Charging Cable,1,14.95,01/14/19,,10:52,"330 West St, Atlanta, GA 30301",,,,,01/14/19
148172,Apple Airpods Headphones,1,150,01/14/19,,10:52,"787 Wilson St, Atlanta, GA 30301",,,,,01/14/19
143388,Wired Headphones,1,11.99,01/14/19,,10:53,"235 12th St, Austin, TX 73301",,,,,01/14/19
142480,AAA Batteries (4-pack),1,2.99,01/14/19,,10:54,"131 14th St, San Francisco, CA 94016",,,,,01/14/19
147865,20in Monitor,1,109.99,01/14/19,,11:00,"429 Washington St, Atlanta, GA 30301",,,,,01/14/19
144584,Google Phone,1,600,01/14/19,,11:04,"965 6th St, Los Angeles, CA 90001",,,,,01/14/19
144584,USB-C Charging Cable,1,11.95,01/14/19,,11:04,"118 Pine St, San Francisco, CA 94016",,,,,01/14/19
146006,Flatscreen TV,1,300,01/14/19,,11:11,"291 Wilson St, New York City, NY 10001",,,,,01/14/19
146006,AA Batteries (4-pack),2,3.84,01/14/19,,11:11,"291 Wilson St, New York City, NY 10001",,,,,01/14/19
